BIN,House #,Street Name,Zip_code,Borough,Status,Number of DWT,Activity_Type,Activity_Year,Violation_Code,Law_Section,Violation_Text,Compliance_Year,Date_of_Occurrence,Summons_Number,BBL,Longitude,Latitude,Community_Board,Council_District,Census_Tract,NTA_Code
2056289,3260,CRUGER AVENUE,10467,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2045990017,-73.866171,40.872977,212,12,37200,BX1201
2057725,3511,BARNES AVENUE,10467,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2046590031,-73.861649,40.877177,212,12,38000,BX1201
2068251,855,EAST 233RD STREET,10466,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2050000001,-73.852775,40.89194,212,11,43000,BX1203
2072463,3410,DEREIMER AVENUE,10475,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2052590016,-73.836703,40.879631,212,12,46209,BX1202
2083215,290,WEST 232ND STREET,10463,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2057130107,-73.906808,40.881712,208,11,28900,BX0802
2083244,2400,JOHNSON AVENUE,10463,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2057160362,-73.918201,40.876816,208,11,29302,BX0803
2083245,2500,JOHNSON AVENUE,10463,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2057160500,-73.917861,40.877162,208,11,29302,BX0803
2083247,2600,NETHERLAND AVE,10463,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2057220475,-73.915679,40.878744,208,11,29302,BX0803
2083422,3135,JOHNSON AVENUE,10463,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2057390257,-73.910784,40.882662,208,11,29700,BX0803
2083458,3103,FAIRFIELD AVENUE,10463,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2057420120,-73.914212,40.883381,208,11,29700,BX0803
2083471,750,KAPPOCK STREET,10463,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2057440048,-73.919848,40.882137,208,11,29301,BX0803
2083472,2621,PALISADES AVENUE,10463,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2057450001,-73.921164,40.881995,208,11,29301,BX0803
2083473,2727,PALISADE AVENUE,10463,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2057450012,-73.920165,40.883051,208,11,29301,BX0803
2083479,2575,PALISADE AVE,10463,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2057450305,-73.921631,40.881594,208,11,29301,BX0803
2083481,2601,HENRY HUDSON PARKWAY,10463,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2057460584,-73.918291,40.880741,208,11,30100,BX0803
2083518,735,KAPPOCK STREET,10463,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2057500357,-73.919747,40.881931,208,11,30100,BX0803
2083523,2995,INDEPENDENCE AVENUE,10463,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2057500500,-73.91733,40.882914,208,11,30100,BX0803
2083686,3424,KINGSBRIDGE AVENUE,10463,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2057600112,-73.903711,40.882723,208,11,28700,BX0802
2084027,3800,WALDO AVENUE,10463,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2057770772,-73.904077,40.887136,208,11,28500,BX0802
2084130,3220,HENRY HUDSON PARKWAY,10463,BRONX,Not Active,0,Other,2023,,,,2023,,,2057900001,-73.913805,40.885036,208,11,29700,BX0803
2084162,3530,HENRY HUDSON PARKWAY,10463,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2057950518,-73.912248,40.886429,208,11,29700,BX0803
2084199,3718-3726,HENRY HUDSON PARKWAY,10463,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2057990046,-73.910191,40.88836,208,11,29700,BX0803
2084624,5235,POST ROAD,10471,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2058363250,-73.898479,40.898333,208,11,35100,BX0803
2085774,3515,HENRY HUDSON PKWY,10463,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2059020193,-73.912852,40.886369,208,11,30701,BX0803
2085777,3755,HENRY HUDSON PARKWAY,10463,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2059040086,-73.909777,40.889213,208,11,30701,BX0803
2085778,3725,HENRY HUDSON PARKWAY,10463,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2059040100,-73.91053,40.888621,208,11,30701,BX0803
2085807,4525,HENRY HUDSON PKWY,10471,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2059090977,-73.908487,40.891608,208,11,30701,BX0803
2085820,4705,HENRY HUDSON PARKWAY,10471,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2059120001,-73.908376,40.895547,208,11,30701,BX0803
2085823,4901,HENRY HUDSON PARKWAY,10471,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2059120091,-73.908262,40.896859,208,11,30701,BX0803
2085874,3671,HUDSON MANOR TERRACE,10463,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2059200653,-73.91575,40.887821,208,11,30900,BX0803
2086250,5355,HENRY HUDSON PARKWAY,10471,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2059460052,-73.906915,40.900321,208,11,32300,BX0803
2086319,5700,ARLINGTON AVENUE,10471,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2059530038,-73.906827,40.906656,208,11,32300,BX0803
2086320,5800,ARLINGTON AVE,10471,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2059530230,-73.906568,40.907828,208,11,32300,BX0803
2086321,5900,ARLINGTON AVENUE,10471,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2059530240,-73.906499,40.908632,208,11,32300,BX0803
2086808,2475,SOUTHERN BOULEVARD,10458,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2031150021,-73.881139,40.855263,206,15,39300,BX0603
2088687,3220,FAIRFIELD AVENUE,10463,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2057897501,-73.913472,40.884844,208,11,29700,BX0803
2090413,372,EAST 152 STREET,10455,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2023980014,-73.91793,40.818516,201,17,6700,BX0102
2091098,340,ALEXANDER AVENUE,10454,BRONX,Active,2,Self-Reported Annual Inspection,2023,,,,2023,,,2023040001,-73.923295,40.812552,201,8,4100,BX0101
2091132,314,EAST 143 STREET,10451,BRONX,Active,1,Self-Reported Annual Inspection,2023,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2023,3/11/2024,,2023250001,-73.923748,40.814392,201,8,5100,BX0101
2091140,205,ALEXANDER AVENUE,10454,BRONX,Active,2,Self-Reported Annual Inspection,2023,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2023,3/11/2024,,2023110001,-73.925994,40.808909,201,8,2300,BX0101
2091185,1260,WEBSTER AVE,10456,BRONX,Active,2,Self-Reported Annual Inspection,2023,,,,2023,,,2023950001,-73.909131,40.833133,203,16,14500,BX0302
2091221,300,EAST 158 STREET,10451,BRONX,Active,2,Self-Reported Annual Inspection,2023,,,,2023,,,2024160001,-73.917512,40.823118,201,17,6900,BX0102
2091269,640,EAST 137TH STREET,10454,BRONX,Active,2,Self-Reported Annual Inspection,2023,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2023,3/11/2024,,2025480001,-73.91553,40.805087,201,8,2701,BX0101
2091283,694,EAST 149 STREET,10455,BRONX,Active,2,Self-Reported Annual Inspection,2023,,,,2023,,,2025570083,-73.909512,40.813316,201,8,3500,BX0101
2091470,560,BALCOM AVE,10465,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2055640001,-73.826134,40.821139,210,13,14400,BX1002
2091473,2830,SCHLEY AVE,10465,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2055640001,-73.822991,40.823657,210,13,14400,BX1002
2091859,3130,IRWIN AVENUE,10463,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2057140164,-73.908826,40.881708,208,11,28900,BX0802
2091865,80,KNOLLS CRESCENT,10463,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2057230042,-73.918249,40.879226,208,11,29302,BX0803
2091866,55,KNOLLS CRESCENT,10463,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2057230084,-73.918275,40.879004,208,11,29302,BX0803
2091924,600,WEST 246 STREET,10471,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2059090825,-73.910207,40.892614,208,11,30701,BX0803
2091925,3750,HUDSON MANOR TERRACE,10463,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2059190448,-73.915597,40.888713,208,11,30900,BX0803
2091948,5615,NETHERLAND AVE,10471,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2059530550,-73.906327,40.904756,208,11,32300,BX0803
2091949,920,TRINITY AVENUE,10456,BRONX,Active,2,Self-Reported Annual Inspection,2023,,,,2023,,,2026380001,-73.906125,40.822437,203,17,13300,BX0301
2091961,1000,TRINITY AVENUE,10456,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2026390001,-73.905084,40.824865,203,17,13300,BX0301
2091988,710,TINTON AVE,10455,BRONX,Active,2,Self-Reported Annual Inspection,2023,,,,2023,,,2026650001,-73.90507,40.816985,201,8,7900,BX0102
2092068,1889,SEDGWICK AVENUE,10453,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2028810058,-73.917347,40.854224,205,16,24700,BX0501
2092070,1849,SEDGWICK AVENUE,10453,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2028810084,-73.918082,40.853212,205,16,24700,BX0501
2092072,1368,WEBSTER AVE,10456,BRONX,Active,2,Self-Reported Annual Inspection,2023,,,,2023,,,2028940001,-73.907805,40.835492,203,16,14701,BX0302
2092100,1357,WASHINGTON AVE,10456,BRONX,Active,2,Self-Reported Annual Inspection,2023,,,,2023,,,2029010001,-73.905219,40.834313,203,16,14701,BX0302
2092107,156,WEST 174 STREET,10453,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2028770001,-73.922369,40.847385,205,14,20501,BX0501
2092113,500,EAST 171 STREET,10457,BRONX,Active,2,Self-Reported Annual Inspection,2023,,,,2023,,,2029110001,-73.902916,40.837489,203,16,14702,BX0302
2092142,1805,CROTONA AVENUE,10457,BRONX,Active,2,Self-Reported Annual Inspection,2023,,,,2023,,,2029440001,-73.893862,40.84246,206,15,36902,BX0602
2092284,665,EAST 181ST STREET,10457,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2030830001,-73.88899,40.849356,206,15,37300,BX0602
2092431,1,FORDHAM HILL OVAL,10468,BRONX,Not Active,0,Other,2023,,,,2023,,,2032260053,-73.908658,40.863983,207,14,26100,BX0701
2092440,2663,HEATH AVE,10463,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2032390004,-73.906264,40.869726,207,14,26900,BX0701
2092444,20,WEST MOSHOLU PARKWAY SOUTH,10468,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2032510490,-73.885897,40.880209,207,11,40900,BX0702
2092445,40,WEST MOSHOLU PARKWAY SOUTH,10468,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2032510490,-73.88579,40.87955,207,11,40900,BX0702
2092475,3845,SEDGWICK AVENUE,10463,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2032630235,-73.895379,40.882548,208,11,27900,BX0801
2092482,2811,EXTERIOR STREET,10463,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2032650001,-73.906558,40.873794,208,14,28300,BX0802
2092610,551,ROSEDALE AVE,10473,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2035150001,-73.865516,40.815771,209,18,2001,BX0902
2092651,639,ROSEDALE AVE,10473,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2035510001,-73.865882,40.817342,209,18,2001,BX0902
2092671,2070,SEWARD AVENUE,10473,BRONX,Active,2,Self-Reported Annual Inspection,2023,,,,2023,,,2035670001,-73.852648,40.820559,209,18,7400,BX0903
2092673,635,CASTLE HILL AVE,10473,BRONX,Active,2,Self-Reported Annual Inspection,2023,,,,2023,,,2035700001,-73.848292,40.820103,209,18,8600,BX0903
2092719,820,COLGATE AVENUE,10473,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2036230001,-73.879906,40.81963,209,18,2800,BX0901
2092720,825,BOYNTON AVENUE,10473,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2036230020,-73.87626,40.820139,209,18,2800,BX0901
2092723,820,BOYNTON AVENUE,10473,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2036270040,-73.87622,40.82007,209,18,2800,BX0901
2092759,820,THERIOT AVENUE,10473,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2036420030,-73.862172,40.822154,209,18,4200,BX0902
2092761,1785,STORY AVENUE,10473,BRONX,Active,2,Self-Reported Annual Inspection,2023,,,,2023,,,2036630001,-73.866043,40.823243,209,18,4200,BX0902
2092767,945,UNDERHILL AVENUE,10473,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2036680001,-73.860866,40.824628,209,18,4200,BX0902
2092768,910,THERIOT AVENUE,10473,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2036680001,-73.862616,40.824046,209,18,4200,BX0902
2092790,1040,SOUNDVIEW AVE,10472,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2037230001,-73.87067,40.825724,209,18,4400,BX0901
2092796,1755,BRUCKNER BLVD,10472,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2037250001,-73.867134,40.825292,209,18,4400,BX0901
2092808,1815,BRUCKNER BLVD,10472,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2037300001,-73.864015,40.825724,209,18,4400,BX0901
2092906,1575,EAST 174 STREET,10472,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2038860002,-73.877582,40.833853,209,17,6200,BX0901
2092911,1435,HARROD AVE,10472,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2038860002,-73.87487,40.834605,209,17,6200,BX0901
2093350,2300,OLINVILLE AVENUE,10467,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2043420010,-73.868536,40.859808,211,15,33201,BX1104
2093400,2440,BOSTON ROAD,10467,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2044310001,-73.866239,40.862377,211,13,33000,BX1104
2093516,735,MAGENTA STREET,10467,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2046290050,-73.865715,40.87503,212,12,37400,BX1201
2093522,3555,OLINVILLE AVENUE,10467,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2046410016,-73.867634,40.879075,212,12,37800,BX1201
2093569,801,TILDEN STREET,10467,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2046710051,-73.861578,40.876864,212,12,38000,BX1201
2093696,745,EAST 231ST STREET,10466,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2048450011,-73.856794,40.89163,212,11,42200,BX1203
2093697,730,EAST 232ND STREET,10466,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2048450011,-73.856551,40.892368,212,11,42200,BX1203
2093860,120,ELGAR PLACE,10475,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2051350051,-73.821595,40.863508,210,12,30202,BX1004
2093875,3565,BIVONA STREET,10475,BRONX,Active,2,Self-Reported Annual Inspection,2023,,,,2023,,,2052630040,-73.83332,40.883243,212,12,46209,BX1202
2093916,360,EAST 137TH STREET,10454,BRONX,Active,2,Self-Reported Annual Inspection,2023,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2023,3/11/2024,,2022980040,-73.924863,40.809035,201,8,2300,BX0101
2093925,700,MORRIS AVE,10451,BRONX,Active,2,Self-Reported Annual Inspection,2023,,,,2023,,,2024130001,-73.921168,40.820856,201,17,6700,BX0102
2093927,775,CONCOURSE VILLAGE EAST,10451,BRONX,Active,2,Self-Reported Annual Inspection,2023,,,,2023,,,2024430170,-73.919789,40.82318,204,16,6100,BX0401
2093928,645,WESTCHESTER AVE,10455,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2026280001,-73.908937,40.81597,201,8,7500,BX0102
2094169,1160,229 DRIVE SOUTH,10466,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2049050003,-73.845192,40.885115,212,12,45800,BX1202
2094217,4422,3RD AVENUE,10457,BRONX,Active,2,Self-Reported Annual Inspection,2023,,,,2023,,,2030640001,-73.891611,40.853346,206,15,37504,BX0602
2094530,1650,SELWYN AVENUE,10457,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2028240005,-73.910407,40.843248,204,15,22703,BX0403
2094694,100,WEST KINGSBRIDGE ROAD,10468,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2032200037,-73.901269,40.868322,207,14,26300,BX0701
2094766,160,E GUNHILL ROAD,10467,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2033430283,-73.878359,40.881008,207,11,42100,BX0703
2095200,3975,SEDGWICK AVENUE,10463,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2032520052,-73.889491,40.882649,208,11,28100,BX0801
2095220,1125,UNIVERSITY AVE,10452,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2025270032,-73.928409,40.836953,204,16,19300,BX0402
2095394,140,ALCOTT PLACE,10475,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2051410120,-73.830057,40.872318,210,12,46205,BX1004
2095397,600,BAYCHESTER AVENUE,10475,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2051410120,-73.833407,40.871826,210,12,46205,BX1004
2095398,100,BELLAMY LOOP,10475,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2051410120,-73.825346,40.872505,210,12,46204,BX1004
2096398,100,E GUNHILL ROAD,10467,BRONX,Active,2,Self-Reported Annual Inspection,2023,,,,2023,,,2033270001,-73.879526,40.881607,207,11,42100,BX0703
2096603,89,METROPOLITAN OVAL,10462,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2039377501,-73.860624,40.838291,209,18,21602,BX0904
2096610,1595,UNIONPORT ROAD,10462,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2039377501,-73.862655,40.84038,209,18,21602,BX0904
2096617,1505,ARCHER ROAD,10462,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2039377501,-73.863085,40.838511,209,18,21602,BX0904
2096620,1420,WOOD ROAD,10462,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2039377501,-73.862277,40.835886,209,18,21602,BX0904
2096637,1491,WEST AVENUE,10462,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2039377501,-73.861509,40.836774,209,18,21602,BX0904
2096639,1470,WEST AVENUE,10462,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2039377501,-73.861433,40.83692,209,18,21602,BX0904
2096641,44,METROPOLITAN OVAL,10462,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2039387501,-73.859639,40.837755,209,18,21200,BX0904
2096651,1551,UNIONPORT ROAD,10462,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2039387501,-73.857433,40.836926,209,18,21200,BX0904
2096656,2059,MCGRAW AVENUE,10462,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2039387501,-73.856008,40.835571,209,18,21200,BX0904
2096664,1430,PARKCHESTER ROAD,10462,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2039387501,-73.859701,40.835897,209,18,21200,BX0904
2096667,1,METROPOLITAN OVAL,10462,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2039447501,-73.860229,40.838834,209,18,21001,BX0904
2096672,1925,MCGRAW AVENUE,10462,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2039387501,-73.860672,40.834641,209,18,21200,BX0904
2096683,1594,UNIONPORT ROAD,10462,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2039447501,-73.862738,40.840487,209,18,21001,BX0904
2096685,1470,EAST AVENUE,10462,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2039387501,-73.860158,40.836745,209,18,21200,BX0904
2096688,1469,EAST AVENUE,10462,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2039387501,-73.860183,40.83674,209,18,21200,BX0904
2096693,14,METROPOLITAN OVAL,10462,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2039437501,-73.859143,40.838289,209,18,21002,BX0904
2096700,1970,EAST TREMONT AVENUE,10462,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2039447501,-73.86104,40.841585,209,18,21001,BX0904
2096705,2090,EAST TREMONT AVENUE,10462,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2039447501,-73.857942,40.841936,209,18,21001,BX0904
2096708,22,METROPOLITAN OVAL,10462,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2039437501,-73.85911,40.838196,209,18,21002,BX0904
2096719,1540,UNIONPORT ROAD,10462,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2039437501,-73.857295,40.83686,209,18,21002,BX0904
2096725,2061,ST RAYMOND AVENUE,10462,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2039437501,-73.855212,40.837497,209,18,21002,BX0904
2096732,1575,ODELL STREET,10462,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2039437501,-73.854621,40.838429,209,18,21002,BX0904
2096744,1604,METROPOLITAN AVENUE,10462,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2039437501,-73.856826,40.840178,209,18,21002,BX0904
2096748,1560,METROPOLITAN AVENUE,10462,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2039437501,-73.857904,40.839754,209,18,21002,BX0904
2096753,100,BENCHLEY PLACE,10475,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2051410120,-73.825658,40.874526,210,12,46204,BX1004
2096760,1705,PURDY STREET,10462,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2039447501,-73.854486,40.840982,209,18,21001,BX0904
2096766,1605,METROPOLITAN AVENUE,10462,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2039447501,-73.856218,40.840344,209,18,21001,BX0904
2096773,1579,METROPOLITAN AVENUE,10462,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2039447501,-73.857404,40.839989,209,18,21001,BX0904
2096774,1541,METROPOLITAN AVENUE,10462,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2039447501,-73.858425,40.839504,209,18,21001,BX0904
2096807,100,CASALS PLACE,10475,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2051410120,-73.8239,40.878931,210,12,46203,BX1004
2096813,120,DE KRUIF PLACE,10475,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2051410120,-73.829197,40.87522,210,12,46206,BX1004
2096857,4455,DOUGLAS AVENUE,10471,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2059237501,-73.916882,40.887775,208,11,30900,BX0803
2097005,1919,MCGRAW AVENUE,10462,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2039377501,-73.861312,40.834578,209,18,21602,BX0904
2097050,234,E. 149TH STREET,10451,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2023350016,-73.924156,40.81774,201,17,6500,BX0102
2097114,265,EAST 161 STREET,10451,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2024440001,-73.919514,40.825928,204,16,18302,BX0401
2097319,555,EAST 191ST ST,10458,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2032730001,-73.885921,40.8597,206,15,39700,BX0603
2097360,1600,TENBROECK AVENUE,10461,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2041170005,-73.846496,40.848407,211,13,28600,BX1102
2097361,1825,EASTCHESTER RD,10461,BRONX,Not Active,0,Other,2023,,,,2023,,,2041170001,-73.844843,40.850312,211,13,28600,BX1102
2097363,1300,MORRIS PARK AVENUE,10461,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2041170001,-73.844823,40.851182,211,13,28600,BX1102
2097364,1250,MORRIS PARK AVENUE,10461,BRONX,Active,2,Self-Reported Annual Inspection,2023,,,,2023,,,2041170001,-73.846768,40.851166,211,13,28600,BX1102
2097550,1400,PELHAM PARKWAY SOUTH,10461,BRONX,Active,2,Self-Reported Annual Inspection,2023,,,,2023,,,2042050001,-73.847079,40.857427,211,13,29600,BX1102
2097552,1410,PELHAM PARKWAY SOUTH,10461,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2042050055,-73.846963,40.857424,211,13,29600,BX1102
2097991,1138,229 DRIVE SOUTH,10466,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2049050003,-73.846023,40.885536,212,12,45800,BX1202
2098307,3204,PARK AVENUE,10451,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2024099059,-73.916267,40.825206,203,16,14100,BX0301
2098341,1181,WALTON AVENUE,10452,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2024790029,-73.919851,40.834445,204,16,19700,BX0401
2100430,6,PENNYFIELD AVENUE,10465,BRONX,Active,1,Self-Reported Annual Inspection,2023,AH7A,24RCNY 31-02(a),Failure to submit report of previous year’s inspection results by January 15 of the following year,2023,3/11/2024,,2055300050,-73.801251,40.80911,210,13,11800,BX1002
2100990,3125-3135,PARK AVE,10451,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2024209078,-73.917443,40.823972,204,16,17300,BX0401
2101266,1118,GRAND CONCOURSE,10456,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2024620039,-73.919655,40.832232,204,16,18102,BX0401
2101571,790,CONCOURSE VILLAGE WEST,10451,BRONX,Active,2,Self-Reported Annual Inspection,2023,,,,2023,,,2024439080,-73.922634,40.824343,204,16,6100,BX0401
2101747,635,ARNOW AVE,10467,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2045420100,-73.869688,40.867945,211,12,33601,BX1104
2102829,3071-3073,PARK AVENUE,10451,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2024209020,-73.919417,40.8227,204,16,17300,BX0401
2103483,5610,NETHERLAND AVENUE,10471,BRONX,Active,1,Self-Reported Annual Inspection,2023,,,,2023,,,2059530550,-73.906298,40.904666,208,11,32300,BX0803
